title,main_genre,belongs_to_collection,budget,revenue,production_companies,vote_average,popularity,runtime,cast_size,crew_size,cast_tr,director_tr,production_company_tr,English,title_length,rel_year,rel_month
Aadukalam,Action,False,4.0,6.0,1.0,6.8,0.372987,160.0,8,4,0.0,0.0,62.0,False,9,2011,January
The Best Movie 3-DE,Comedy,True,6.5,9.816332,1.0,3.0,0.8774770000000001,102.0,11,2,22.212223,0.0,0.0,False,16,2011,January
Shaolin,Action,False,29.0,33.662874,2.0,6.5,5.311245,131.0,14,6,166.88588899999996,0.0,22.896728,False,7,2011,January
Beastly,Drama,False,17.0,43.165571,3.0,5.9,7.364563,86.0,21,7,62.72223700000001,0.0,51.070807,True,7,2011,January
Silent House,Horror,False,2.0,13.101672,2.0,5.2,10.239941,85.0,6,7,0.0,54.667954,0.0,True,11,2011,January
No Strings Attached,Comedy,False,25.0,147.78044,3.0,6.1,8.88057,107.0,31,80,4840.691136,1437.75172,110.192946,True,17,2011,January
Life in a Day,Documentary,False,0.045202,0.225861,3.0,7.3,4.955542,95.0,4,12,0.0,149.69796599999998,113.280098,True,10,2011,January
From Prada to Nada,Comedy,False,9.3e-05,2.5,3.0,5.0,11.096527,107.0,10,3,844.4377039999999,0.0,0.0,True,15,2011,January
The Rite,Drama,False,37.0,96.047633,7.0,5.8,7.128117,114.0,12,17,2928.871943,152.15867399999996,10971.309017,True,7,2011,January
Kokowaah,Comedy,True,5.65,43.0,2.0,6.4,5.24461,123.0,24,3,184.808424,130.02344699999998,130.02344699999998,False,8,2011,February
Chalet Girl,Comedy,False,8.0,1.749457,4.0,6.4,6.496258999999999,96.0,23,2,141.861457,40.105542,25.100575,True,10,2011,February
Sanctum,Action,False,30.0,108.60931,6.0,5.8,7.000775,108.0,13,14,1314.446465,0.0,28348.250079,True,7,2011,February
On the Hook!,Comedy,False,3.0,1.957,1.0,4.7,0.4452689999999999,90.0,11,3,46.828612,0.0,5.146285000000001,False,10,2011,February
The Roommate,Thriller,False,16.0,40.492759,2.0,5.3,8.453292999999999,91.0,15,20,62.272758,0.0,360.4884080000001,True,11,2011,February
The Eagle,Adventure,False,25.0,27.12204,5.0,5.9,6.196929,114.0,18,71,1150.810689,149.923827,0.0,True,8,2011,February
Just Go with It,Romance,False,80.0,214.918407,2.0,6.3,9.267959,117.0,21,49,6365.487948,1005.473462,18606.722005,True,12,2011,February
Justin Bieber: Never Say Never,Documentary,False,13.0,98.441954,3.0,4.8,5.892524,105.0,5,2,465.525273,310.108509,0.0,True,26,2011,February
The Devil's Double,Drama,False,19.1,5.7282129999999984,3.0,6.5,6.681211,109.0,18,50,35.843296,729.8038700000001,0.0,True,16,2011,February
The Beaver,Drama,False,21.0,0.970816,4.0,6.2,5.484379,91.0,7,17,5443.696715,17.519169,2755.861312,True,9,2011,February
Coriolanus,Drama,False,7.7,1.072602,11.0,5.9,6.914615,123.0,14,55,4030.574245,0.0,390.503869,True,10,2011,February
Paul,Adventure,False,40.0,97.55205,4.0,6.5,10.24382,104.0,17,53,1749.147931,138.62760300000002,28456.859389,True,4,2011,February
Unknown,Action,False,30.0,130.786397,7.0,6.5,14.443599,113.0,18,30,3120.3223860000003,110.362372,793.0040710000001,True,7,2011,February
"Big Mommas: Like Father, Like Son",Crime,True,32.0,83.615414,7.0,5.3,7.564777,107.0,67,41,1869.076583,188.06027700000004,20772.330719,True,28,2011,February
I Am Number Four,Action,False,50.0,144.49283,4.0,5.9,9.388376,109.0,49,22,743.047236,392.5004389999999,9941.860931,True,13,2011,February
Pina,Documentary,False,4.317946,14.624826,6.0,7.3,12.452985,106.0,6,2,0.0,6.192542000000001,0.0,False,4,2011,February
Drive Angry,Fantasy,False,50.0,28.931401,5.0,5.3,7.668829,105.0,51,70,3936.372599,133.73505500000002,2756.832128,True,10,2011,February
Hall Pass,Comedy,False,36.0,83.16073399999998,2.0,5.4,9.13273,105.0,13,43,2621.103496,910.89213,11067.356650000002,True,8,2011,February
Rango,Animation,False,135.0,245.724603,5.0,6.6,10.581925,107.0,17,14,7612.202238,3213.765166,30611.936283000003,True,5,2011,March
One Day,Drama,False,15.0,59.389433,2.0,7.0,11.239012,107.0,31,6,2341.2007280000003,26.096852,1.3362910000000028,True,6,2011,March
The Adjustment Bureau,Science Fiction,False,50.2,127.869379,4.0,6.5,9.420301,106.0,20,64,4669.605276,0.0,28554.411439,True,19,2011,March
Take Me Home Tonight,Comedy,False,19.0,6.928068,4.0,6.2,8.132811,97.0,28,45,1666.309593,0.1206199999999997,4123.704054,True,17,2011,March
Limitless,Thriller,False,27.0,161.849455,6.0,7.1,12.114955,105.0,16,21,4819.234783,86.915017,393.873485,True,9,2011,March
Battle: Los Angeles,Action,False,70.0,202.466756,3.0,5.5,6.7537460000000005,116.0,62,95,693.429435,0.0,18821.640412,True,17,2011,March
Mars Needs Moms,Adventure,False,150.0,38.992758,1.0,5.6,7.24717,88.0,12,7,2056.723656,144.394521,309.979994,True,13,2011,March
Vipers Nest,Drama,False,3.5,18.0,1.0,5.2,1.426776,105.0,8,2,0.0,0.0,0.0,False,10,2011,March
Red Riding Hood,Fantasy,False,42.0,89.162162,3.0,5.7,10.174298,100.0,22,46,3373.310364,410.629625,0.0,True,13,2011,March
The Divide,Horror,False,3.0,0.022,7.0,5.7,7.406608999999999,112.0,10,35,566.339016,99.965753,0.0,True,9,2011,March
The Twilight Saga: Breaking Dawn - Part 1,Adventure,True,110.0,712.1718559999998,8.0,5.8,25.9725,117.0,47,51,5388.021401,175.32969100000005,2785.763529,True,34,2011,March
Water for Elephants,Drama,False,38.0,114.15623,5.0,6.7,7.649466,120.0,20,18,4579.225694,816.2337379999997,0.0,True,17,2011,March
Dylan Dog: Dead of Night,Action,False,20.0,4.634062,3.0,4.5,12.763976,107.0,14,7,535.635505,95.608995,156.206233,True,20,2011,March
The Lincoln Lawyer,Crime,False,40.0,85.412898,3.0,7.0,6.807442,119.0,21,27,2289.98543,0.0,1125.561957,True,16,2011,March
The Music Never Stopped,Drama,False,4.0,0.253899,2.0,7.3,13.504065,105.0,23,4,176.087443,0.0,0.0,True,20,2011,March
Win Win,Drama,False,10.831173,10.654385,4.0,6.7,4.480723,106.0,22,5,773.2887299999999,17.914324,2217.2883380000003,True,6,2011,March
Sucker Punch,Action,False,82.0,89.792502,4.0,5.9,13.779526999999998,110.0,35,46,364.063622,850.299173,1760.4481999999998,True,11,2011,March
Tanu Weds Manu,Drama,True,0.4,0.252,3.0,6.1,1.252133,119.0,6,7,121.84536,0.0,0.0,False,12,2011,March
Diary of a Wimpy Kid: Rodrick Rules,Family,True,21.0,72.41739399999999,2.0,6.3,8.425361,99.0,19,4,241.19800999999995,108.550383,671.154114,True,29,2011,March
Source Code,Thriller,False,32.0,147.332697,2.0,7.1,9.796962,93.0,24,20,2343.4098939999994,9.760104000000013,59.75034600000001,True,10,2011,March
Hop,Animation,False,63.0,183.953723,2.0,5.5,8.904488,95.0,11,21,1351.918432,536.652254,28682.280818000003,True,3,2011,March
Boris - Il film,Comedy,False,3.34785,1.248748,2.0,6.8,2.906503,108.0,80,35,0.0,0.0,9.323833,False,12,2011,April
Rio,Animation,True,90.0,484.63576,2.0,6.5,10.403228,96.0,13,16,3153.9951999999994,1547.6275970000002,1808.324591,True,3,2011,April
Hanna,Action,False,30.0,63.78207800000001,4.0,6.5,8.071196,111.0,18,21,1009.5280610000002,282.134166,202.477975,True,5,2011,April
Your Highness,Comedy,False,49.9,26.121638,2.0,5.2,5.67375,102.0,27,11,5863.566746,102.182844,28866.234541,True,12,2011,April
Thank You,Drama,False,13.1,4.1,1.0,5.7,1.417392,140.0,9,24,118.755962,61.49999999999999,16.5,False,8,2011,April
Soul Surfer,Family,False,18.0,47.08899,5.0,6.9,11.009053,106.0,16,3,1963.392338,14.867514,0.0,True,10,2011,April
Arthur,Comedy,False,40.0,45.735397,1.0,5.3,9.698075,110.0,47,45,1414.0519879999997,0.0,9391.991021,True,6,2011,April
A Lonely Place to Die,Adventure,False,4.0,25.345,3.0,6.2,6.7807520000000014,99.0,11,8,446.271367,0.0,0.0,True,17,2011,April
Scream 4,Horror,True,40.0,97.138686,1.0,6.1,10.000721,111.0,24,11,1898.334847,752.65345,1483.247518,True,7,2011,April
Winnie the Pooh,Animation,False,30.0,14.46,2.0,6.8,7.357682,63.0,10,89,333.14911,0.0,21668.833355,True,13,2011,April
Road to Nowhere,Mystery,False,5.0,0.027046,1.0,5.0,1.744659,121.0,14,15,131.15450099999998,0.0,0.0,True,13,2011,April
Atlas Shrugged Part I,Drama,True,15.0,4.627375,1.0,5.0,3.4949,97.0,16,3,2.142196,0.0,0.0,True,18,2011,April
5 Days of War,War,False,20.0,0.0174789999999999,4.0,5.8,3.174512,113.0,13,17,2471.298792,970.203659,0.0,True,10,2011,April
Bellflower,Action,False,0.017,0.101236,1.0,6.4,7.759376,106.0,7,4,0.0,0.0,0.0,True,10,2011,April
William & Kate,Drama,False,2e-05,1.5e-05,,5.8,2.493638,83.0,10,1,0.0,80.672895,,True,12,2011,April
Fast Five,Action,True,125.0,626.137675,3.0,7.1,1.420361,130.0,36,146,2925.33247,539.129549,28892.356179,True,8,2011,April
Thor,Adventure,True,150.0,449.326618,1.0,6.6,29.15848900000001,115.0,32,30,3549.243874,150.66530300000005,640.933331,True,4,2011,April
Madea's Big Happy Family,Comedy,False,25.0,53.213633,1.0,6.7,2.503594,106.0,9,2,320.28176999999994,373.545812,1847.81748,True,21,2011,April
Bridesmaids,Comedy,False,32.5,288.383523,3.0,6.5,6.8109910000000005,125.0,27,39,503.006602,0.0,29518.493854,True,11,2011,April
Hoodwinked Too! Hood VS. Evil,Comedy,True,30.0,13.521829,1.0,4.8,9.382577,86.0,15,8,2208.081121,0.0,0.0,True,25,2011,April
Prom,Comedy,False,8.0,10.13,2.0,5.7,6.167646,104.0,22,22,0.0,13.620075000000002,21683.293355,True,4,2011,April
Sunny,Drama,False,3.55,48.0,1.0,8.0,2.7002330000000003,124.0,17,9,0.0,0.0,7.078133000000001,False,5,2011,May
Something Borrowed,Comedy,False,35.0,59.901913,3.0,5.9,5.47309,112.0,13,5,1136.149575,115.18392500000002,560.0886979999999,True,17,2011,May
Priest,Action,False,60.0,78.30913100000002,5.0,5.4,8.259952,87.0,11,17,988.321577,67.91865800000001,411.083991,True,6,2011,May
Hobo with a Shotgun,Action,False,3.0,0.7484529999999999,4.0,5.7,10.926038,86.0,5,13,154.055132,0.0,29.340387,True,16,2011,May
Jumping the Broom,Comedy,False,6.6,37.71061,5.0,6.0,2.664211,112.0,11,5,513.030143,0.0,4597.810874,True,15,2011,May
The Ledge,Drama,False,10.0,0.6109859999999999,5.0,5.9,4.883085,101.0,12,12,675.3793539999999,0.0,0.0,True,8,2011,May
Midnight in Paris,Fantasy,False,30.0,151.119219,5.0,7.4,11.43256,94.0,43,66,3796.742365,548.2165810000001,0.0,True,15,2011,May
Attack the Block,Action,False,14.350531,3.964682,3.0,6.3,9.93263,88.0,32,28,208.165216,0.0,26.850032,True,14,2011,May
Pirates of the Caribbean: On Stranger Tides,Adventure,True,380.0,1045.713802,3.0,6.4,27.88772,136.0,36,39,7403.736328999999,522.8452089999998,21693.423355,True,37,2011,May
The Artist,Drama,False,15.0,133.43285600000002,7.0,7.3,11.440948,100.0,69,135,1878.2445,0.0,362.061574,True,9,2011,May
Bad Teacher,Comedy,False,20.0,216.197492,2.0,5.4,7.310686,92.0,45,45,7172.80779,20.56268700000001,19024.107168,True,10,2011,May
The Tree of Life,Drama,False,32.0,54.674226,3.0,6.5,11.204539,139.0,18,31,6363.264146,128.662578,2227.942723,True,13,2011,May
Blitz,Crime,False,15.774948,0.741875,6.0,6.0,9.491865,97.0,25,42,984.785744,0.0,223.024778,True,5,2011,May
X-Men: First Class,Action,True,160.0,353.624124,9.0,7.1,0.738633,132.0,41,45,743.4610220000002,243.599143,5666.500556,True,16,2011,May
Kung Fu Panda 2,Animation,True,150.0,665.692281,1.0,6.7,11.481921,91.0,32,23,8117.963570999999,0.0,3212.809938,True,12,2011,May
The Hangover Part II,Comedy,True,80.0,254.455986,4.0,6.2,21.893532,102.0,24,4,2216.9403730000004,1065.9373890000002,1850.240702,True,17,2011,May
Melancholia,Drama,False,7.4,21.817298,19.0,7.0,8.124767,136.0,12,11,3992.232603,61.990033,19.062856000000004,False,11,2011,May
"Love, Wedding, Marriage",Comedy,False,1e-06,0.001378,5.0,5.1,4.060122,90.0,13,26,872.90128,0.0,0.0,True,21,2011,June
Super 8,Thriller,False,50.0,260.09598700000004,4.0,6.6,19.529911,112.0,24,18,16.17895900000002,783.5304580000001,30857.660886,True,6,2011,June
Judy Moody and the Not Bummer Summer,Comedy,False,20.0,14.166853,2.0,5.1,2.321394,91.0,14,39,0.0,80.47446500000001,0.0,True,30,2011,June
Cars 2,Animation,True,200.0,559.852396,2.0,5.8,13.693001999999998,106.0,47,40,5166.573205,1696.1629100000002,22739.137157,True,5,2011,June
17 Girls,Drama,False,4.1414589999999984,0.201607,13.0,5.6,5.109329,87.0,31,11,0.0,0.0,0.0,False,7,2011,June
Green Lantern,Adventure,False,200.0,219.851172,3.0,5.1,13.985631,114.0,23,47,1437.735524,1649.8337799999997,488.885353,True,12,2011,June
Mr. Popper's Penguins,Comedy,False,55.0,187.361754,4.0,5.7,15.214342000000002,94.0,17,10,5552.635386000001,618.241097,20855.946133,True,19,2011,June
L!fe Happens,Comedy,False,0.93,0.030905,2.0,5.3,10.114319,100.0,25,13,659.66359,0.0,0.0,True,11,2011,June
A Better Life,Drama,False,10.0,1.759252,5.0,7.0,3.0337970000000003,98.0,12,31,0.0,1446.54533,3497.935385,True,11,2011,June
Transformers: Dark of the Moon,Action,True,195.0,1123.746996,4.0,6.1,4.5035050000000005,154.0,40,29,4105.2100390000005,3461.785884000001,31117.756873,True,26,2011,June
Larry Crowne,Comedy,False,30.0,36.160375,3.0,5.7,10.778028,98.0,17,22,11367.333873,34.585415999999995,29806.877377,True,11,2011,June
Monte Carlo,Adventure,False,20.0,17.425,6.0,6.0,8.34835,109.0,16,26,88.477838,0.5124509999999987,1513.55519,True,10,2011,July
Delhi Belly,Action,False,4.09,18.035,1.0,7.0,1.932489,102.0,6,2,11.099999999999998,0.0,20.6,False,10,2011,July
1911,Adventure,False,30.0,0.108348,1.0,5.0,3.835131,125.0,22,6,1939.7861450000005,0.0,0.0,False,4,2011,July
Zookeeper,Comedy,False,80.0,169.85275900000005,7.0,5.3,11.341084,102.0,22,6,5003.077429,619.158827,19240.30466,True,9,2011,July
The Guard,Action,False,6.0,19.560274,7.0,6.8,11.256636,96.0,14,20,1172.2053649999998,0.0,30.814714,True,8,2011,July
Harry Potter and the Deathly Hallows: Part 2,Family,True,125.0,1342.0,2.0,7.9,24.990737,130.0,102,15,19150.478937,2826.477803,9437.726418,True,37,2011,July
Horrible Bosses,Comedy,True,35.0,117.0,2.0,6.4,9.856955,98.0,20,50,3009.40309,163.733697,11150.517384,True,14,2011,July
The Monk,Thriller,False,11.0,0.807535,1.0,5.8,8.888717999999997,101.0,14,14,547.711695,4.612056000000001,4.612056000000001,False,7,2011,July
Snow Flower and the Secret Fan,Drama,False,0.134005,1.332231,1.0,5.3,2.003832,104.0,18,22,2334.512425,286.22326200000003,0.0,True,25,2011,July
Apollo 18,Horror,False,5.0,25.562924,3.0,5.0,10.711742,86.0,11,74,0.0080199999999983,0.0,115.13473600000002,True,8,2011,July
Friends with Benefits,Romance,False,35.0,150.48376499999995,3.0,6.5,10.009007,109.0,16,4,1529.371798,93.55140700000004,837.26075,True,19,2011,July
Pregnant,Comedy,False,2.0,8.0,,3.1,0.397106,81.0,9,2,52.118161,0.0,,False,8,2011,July
Captain America: The First Avenger,Action,True,140.0,370.569774,2.0,6.6,19.323582,124.0,56,135,4229.789193,1038.076368,32241.503869,True,30,2011,July
Singham,Drama,True,3.062,25.034,1.0,7.0,2.07741,143.0,10,10,32.533333,0.0,25.0,False,7,2011,July
Another Earth,Drama,False,0.1,1.776935,1.0,6.8,8.957372,92.0,33,44,0.0,1.027699,0.0,True,12,2011,July
Colombiana,Action,False,40.0,60.965854,6.0,6.5,8.062578,108.0,18,91,3331.442301,108.979549,0.0,True,10,2011,July
"Crazy, Stupid, Love.",Comedy,False,50.0,142.85119699999996,1.0,7.0,10.246173,118.0,28,41,3823.911635,10.652035000000012,10779.726418,True,18,2011,July
The Smurfs,Animation,True,110.0,563.749323,3.0,5.5,10.219758,103.0,29,25,280.80608100000006,1016.035077,19410.157419,True,9,2011,July
Cowboys & Aliens,Action,False,163.0,174.822325,9.0,5.4,10.958669,119.0,23,127,8444.635199999999,1452.303632,4130.632122,True,14,2011,July
Rise of the Planet of the Apes,Thriller,True,93.0,482.860185,7.0,7.0,41.613762,105.0,28,110,3081.565753,0.0,6020.124680000001,True,24,2011,August
The Change-Up,Comedy,False,52.0,75.450437,4.0,5.9,6.906145,112.0,19,41,2589.627065,471.338577,29843.037752,True,12,2011,August
Drive,Drama,False,15.0,78.054825,6.0,7.4,15.388875,100.0,25,73,520.109748,2.2913499999999942,67.918658,True,5,2011,August
The Help,Drama,False,25.0,124.272124,6.0,7.9,7.4861179999999985,146.0,34,60,361.551229,0.0,10086.353761,True,7,2011,August
War of the Arrows,Drama,False,8.0,49.0,4.0,6.7,7.030308,122.0,11,13,88.489643,0.0,4.214668000000003,False,14,2011,August
Glee: The Concert Movie,Documentary,False,9.0,18.663238,3.0,6.9,9.202416,84.0,19,12,1937.267902,0.0,21043.307887,True,20,2011,August
30 Minutes or Less,Action,False,28.0,40.54744,1.0,5.6,9.763493,83.0,15,2,1062.470721,102.391382,19973.906742000003,True,15,2011,August
Final Destination 5,Horror,True,47.0,157.887643,3.0,5.9,12.912491,92.0,11,43,21.66496199999997,0.0,11267.517384,True,17,2011,August
Conan the Barbarian,Adventure,False,90.0,48.79502100000001,6.0,5.2,10.949076,113.0,69,118,107.151573,229.273567,0.1730659999999986,True,17,2011,August
The Awakening,Horror,False,4.798235,0.209696,5.0,6.3,9.336568,107.0,30,31,731.627056,0.0,426.287098,True,12,2011,August
The Skin I Live In,Drama,False,13.0,5.774854,7.0,7.4,9.782542,117.0,19,12,1448.0684199999998,255.854833,104.02421699999998,False,14,2011,August
Fright Night,Horror,True,17.0,24.922237,1.0,6.0,9.665251,106.0,16,10,2830.734067,11.293663,3754.608412,True,11,2011,August
Spy Kids: All the Time in the World,Family,True,27.0,85.56430999999998,1.0,4.4,9.580214,89.0,11,21,1309.450941,944.881597,1580.386204,True,28,2011,August
Flypaper,Mystery,False,5.0,3.142154,4.0,6.2,8.132748,87.0,22,35,1220.0287710000002,780.2890629999999,0.610986,True,8,2011,August
Red State,Horror,False,4.0,1.104682,4.0,5.9,6.340655,88.0,38,11,2018.244645,242.411687,0.0,True,8,2011,August
Our Idiot Brother,Comedy,False,10.0,17.273592999999998,4.0,5.9,5.918193,90.0,26,20,1992.671504,3.132463999999999,1349.9182990000002,True,15,2011,August
Bodyguard,Drama,False,0.00013,8e-06,2.0,5.2,2.402032,130.0,15,4,140.75027,0.0,50.034,False,9,2011,August
Remington and the Curse of the Zombadings,Other,False,0.022361,0.721651,4.0,5.3,0.673247,96.0,20,3,0.0,0.0,0.0,True,35,2011,August
The Three Musketeers,Adventure,False,75.0,132.274484,5.0,5.6,6.303466,110.0,15,31,4735.421118,811.59637,887.8972329999999,True,18,2011,August
Mankatha,Action,False,6.1,28.0,3.0,5.6,1.145752,149.0,17,15,68.00000299999999,0.0,68.0,False,8,2011,August
W.E.,Drama,False,15.0,0.868439,2.0,5.8,4.974482,119.0,16,12,709.451992,0.0,0.1994359999999999,True,4,2011,September
Kill List,Horror,False,0.5,0.17176,2.0,6.0,15.014569,95.0,19,14,0.1206199999999999,0.01,0.0,True,8,2011,September
Shark Night,Horror,False,28.0,10.126458,1.0,4.9,6.062425,91.0,12,5,62.498758,427.747668,0.0,True,10,2011,September
Seeking Justice,Action,False,17.0,12.355798,6.0,5.8,10.250997,105.0,35,45,4843.607974,735.286163,4.001121000000001,True,14,2011,September
Wuthering Heights,Drama,False,8.0,0.100915,3.0,6.0,5.276685,129.0,9,4,0.0,3.486197,37.57699,True,16,2011,September
Contagion,Drama,False,60.0,137.551594,5.0,6.2,8.244359,106.0,18,51,8849.859261000001,1744.356635,151.531193,True,9,2011,September
The Raid,Action,True,1.1,4.105187,3.0,7.3,10.528833,101.0,14,16,0.0,0.0,14.809120999999998,False,7,2011,September
The Descendants,Comedy,False,20.0,177.243185,3.0,6.7,11.794753,115.0,17,14,2961.922456,215.490014,2282.616949,True,14,2011,September
Mere Brother Ki Dulhan,Drama,False,5.51,18.05,1.0,6.5,1.838865,139.0,8,4,122.535,0.0,279.157655,False,19,2011,September
Elles,Drama,False,4.0,0.911466,7.0,5.1,9.921433,96.0,25,3,554.177951,0.0,0.0,False,5,2011,September
Warrior,Action,False,25.0,23.057115,4.0,7.7,13.121626,140.0,28,48,1073.5817120000002,96.875212,0.0,True,7,2011,September
Killer Joe,Crime,False,10.0,3.665069,4.0,6.4,6.452069,102.0,13,22,1903.056594,652.750934,0.0,True,9,2011,September
Salmon Fishing in the Yemen,Drama,False,5.0,34.564651,7.0,6.3,6.753328,107.0,11,20,5020.370486,532.831242,426.496794,True,23,2011,September
Your Sister's Sister,Drama,False,0.125,3.2,1.0,6.5,10.850569,90.0,6,8,774.3058459999999,0.0,0.0,True,18,2011,September
"Pink Ribbons, Inc.",Documentary,False,0.9,0.025,1.0,6.8,0.489328,97.0,5,1,0.0,0.0,0.0,True,16,2011,September
"Jeff, Who Lives at Home",Drama,False,10.0,4.41758,1.0,6.1,5.872794,83.0,10,20,2578.471285,0.0,0.0,True,19,2011,September
Johnny English Reborn,Crime,True,45.0,160.078586,1.0,6.0,10.668658,101.0,32,3,1359.708451,23.24211,29918.488189,True,19,2011,September
Carnage,Comedy,False,25.0,27.603069,11.0,7.0,8.844835,80.0,6,17,4984.452713000001,365.328485,172.579229,True,7,2011,September
I Don't Know How She Does It,Romance,False,24.0,30.551495000000006,1.0,5.0,6.562982000000001,89.0,14,4,4129.184136,23.382988,1367.1918920000005,True,22,2011,September
Straw Dogs,Drama,False,25.0,10.324441,1.0,5.5,8.048422,110.0,20,6,1448.958262,27.829409000000005,0.1867020000000003,True,9,2011,September
Restless,Drama,False,8.0,0.163265,3.0,6.3,6.140556,91.0,12,13,1060.201737,436.151807,20014.454182,True,8,2011,September
Weekend,Drama,False,0.008,0.484592,4.0,7.5,4.727171,96.0,5,3,0.0,0.0,10.437256,True,7,2011,September
Silenced,Drama,False,2.2,31.5,3.0,8.0,4.385574,125.0,13,9,4.214668000000003,0.0,55.07813300000001,False,8,2011,September
Moneyball,Drama,False,50.0,110.206216,2.0,7.0,15.785663,133.0,67,49,6763.595705000001,49.08483,20014.617447,True,9,2011,September
Abduction,Thriller,False,35.0,82.08715500000002,6.0,5.6,10.512109,106.0,34,48,2414.1125649999994,601.744409,1901.031113,True,9,2011,September
Machine Gun Preacher,Action,False,30.0,2.527904,11.0,6.4,5.8776699999999975,129.0,33,35,2881.101446,883.0381719999999,7.0,True,18,2011,September
